assetTypeNumber,assetNumber,reportingPeriodBeginningDate,reportingPeriodEndingDate,originatorName,originationDate,originalLoanAmount,originalLoanTerm,loanMaturityDate,originalInterestRatePercentage,interestCalculationTypeCode,originalInterestRateTypeCode,originalFirstPaymentDate,underwritingIndicator,gracePeriodNumber,paymentTypeCode,subvented,vehicleManufacturerName,vehicleModelName,vehicleNewUsedCode,vehicleModelYear,vehicleTypeCode,vehicleValueAmount,vehicleValueSourceCode,obligorCreditScoreType,obligorCreditScore,obligorIncomeVerificationLevelCode,obligorEmploymentVerificationCode,coObligorIndicator,paymentToIncomePercentage,obligorGeographicLocation,assetAddedIndicator,remainingTermToMaturityNumber,servicingAdvanceMethodCode,reportingPeriodBeginningLoanBalanceAmount,nextReportingPeriodPaymentAmountDue,reportingPeriodInterestRatePercentage,nextInterestRatePercentage,servicingFeePercentage,otherAssessedUncollectedServicerFeeAmount,scheduledInterestAmount,scheduledPrincipalAmount,otherPrincipalAdjustmentAmount,reportingPeriodActualEndBalanceAmount,reportingPeriodScheduledPaymentAmount,totalActualAmountPaid,actualInterestCollectedAmount,actualPrincipalCollectedAmount,actualOtherCollectedAmount,interestPaidThroughDate,currentDelinquencyStatus,primaryLoanServicerName,subvented.1,reportingPeriodModificationIndicator,modificationTypeCode,paymentExtendedNumber,servicingFlatFeeAmount,otherServicerFeeRetainedByServicer,servicerAdvancedAmount,zeroBalanceCode,assetSubjectDemandIndicator,repurchaseAmount,chargedoffPrincipalAmount,recoveredAmount,repossessedIndicator,repossessedProceedsAmount,originalInterestOnlyTermNumber,X..i..,modificationTypeCode.1,zeroBalanceEffectiveDate,originatorName_clean,originalInterestRatePercentage_clean,obligorGeographicLocation_clean,obligorCreditScore_clean,lender_state_n,paymentToIncomePercentage_clean,credit_score_cat,originalLoanTerm_char,loan_term_cat
SPONSOR,998989999995742336,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,36781.94,77,05/2026,0.1205,1,1,03/2020,true,2,2,0,TOYOTA,TACOMA,2,2017,2,31868,98,CREDIT BUREAU,626,2,2,true,0.096,NC,false,70,1,35534.08,703.92,0.1205,0.1205,0,0,355.85,344.55,0,35181.13,700.41,703.92,350.97,352.95,0,07-10-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1205,NC,626,3571,0.096,Non-Prime,77,73-78 months
SPONSOR,998989999995749248,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,26346.45,76,04/2026,0.1189,1,1,02/2020,true,1,2,0,TOYOTA,COROLLA,1,2020,1,22995,2,CREDIT BUREAU,636,2,2,true,0.082,SC,false,69,1,25116.64,498.47,0.1189,0.1189,0,0,249,250.48,0,24869.58,499.48,500,252.94,247.06,0,07-15-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1189,SC,636,2196,0.082,Non-Prime,76,73-78 months
SPONSOR,998989999995739008,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,21469,76,05/2026,0.1342,1,1,03/2020,true,1,2,0,VOLKSWAGEN,JETTA,2,2019,1,18506,98,CREDIT BUREAU,572,2,2,false,0.1606,SC,false,70,1,21469,851.94,0.1342,0.1342,0,36.97,231.71,192.68,-435.4,20956.84,424.39,1921.6,974.01,947.56,0.03,07-06-2020,16,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1342,SC,572,2196,0.1606,Deep Sub-Prime,76,73-78 months
SPONSOR,998989999996615552,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,07/2015,29562.18,76,04/2022,0.0619,1,1,08/2015,true,1,2,0,TOYOTA,CAMRY,1,2015,1,24144,2,CREDIT BUREAU,707,2,2,true,0.0597,AL,false,21,1,10480.93,955.04,0.0619,0.0619,0,0,37.64,438.67,0,10480.93,476.31,0,0,0,0,06-29-2020,6,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0619,AL,707,2793,0.0597,Prime,76,73-78 months
SPONSOR,998989999995726080,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,22724,76,06/2026,0.1329,1,1,04/2020,true,1,2,0,TOYOTA,COROLLA,1,2020,1,21334,2,CREDIT BUREAU,617,2,2,true,0.0692,NC,false,71,1,22433.53,920.1,0.1329,0.1329,0,30,245.08,202.54,0,22433.53,447.62,430.16,430.16,0,0,07-31-2020,15,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1329,NC,617,3571,0.0692,Fair,76,73-78 months
SPONSOR,998989999995726976,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,16374.43,73,04/2026,0.1072,1,1,04/2020,true,1,2,0,HYUNDAI,ACCENT,2,2017,1,10225,98,CREDIT BUREAU,708,2,2,true,0.0451,NC,false,69,1,16041.97,309.24,0.1072,0.1072,0,0,141.86,167.45,0,16014.65,309.32,309.24,281.92,27.32,0,07-05-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1072,NC,708,3571,0.0451,Prime,73,73-78 months
SPONSOR,998989999995717376,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,12236.15,74,04/2026,0.151,1,1,05/2020,true,2,2,0,CHEVROLET,MALIBU,2,2016,1,12075,98,CREDIT BUREAU,600,2,2,true,0.0566,NC,false,69,1,12097.37,261.01,0.151,0.151,0,35,151.3,108.09,0,11986.08,259.39,261.01,149.72,111.29,0,07-11-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.151,NC,600,3571,0.0566,Fair,74,73-78 months
SPONSOR,998989999995708160,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,26525,77,07/2026,0.0714,1,1,05/2020,true,2,2,0,TOYOTA,CAMRY,1,2020,1,28968,2,CREDIT BUREAU,633,2,2,false,0.1453,SC,false,72,1,26030.33,440.77,0.0714,0.0714,0,0,154.46,284.99,0,25741.9,439.46,440.77,152.34,288.43,0,07-13-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0714,SC,633,2196,0.1453,Non-Prime,77,73-78 months
SPONSOR,998989999995711360,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,04/2020,30958.91,77,08/2026,0.1549,1,1,06/2020,true,2,2,0,TOYOTA,COROLLA,1,2020,1,26421,2,CREDIT BUREAU,571,2,2,false,0.0742,AL,false,73,1,30572.94,0,0.1549,0.1549,0,0,396.43,250.37,0,30271.31,646.8,650.98,349.35,301.63,0,07-24-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1549,AL,571,2793,0.0742,Deep Sub-Prime,77,73-78 months
SPONSOR,998989999995696256,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2020,57243.01,73,05/2026,0.059,1,1,06/2020,true,1,2,1,TOYOTA,SIENNA XLE,1,2020,3,44649,2,CREDIT BUREAU,637,2,2,true,0.079,AL,false,70,1,56592.31,945.98,0.059,0.059,0,0,278.17,667.8,0,56002.12,945.98,945.98,355.79,590.19,0,07-28-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,AL,637,2793,0.079,Non-Prime,73,73-78 months
SPONSOR,998989999995720704,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,23871.46,77,07/2026,0.064,1,1,05/2020,true,2,2,0,JEEP,NEW COMPAS,2,2017,98,17900,98,CREDIT BUREAU,725,2,2,true,0.0589,NC,false,72,1,23387.41,0,0.064,0.064,0,0,124.53,262.47,0,22839.46,387.01,764.12,216.17,547.95,0,07-25-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.064,NC,725,3571,0.0589,Super-Prime,77,73-78 months
SPONSOR,998989999995679744,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,06/2020,27654.11,67,12/2025,0.0379,1,1,07/2020,true,1,2,0,BMW,3 SERIES,2,2017,1,24465,98,CREDIT BUREAU,797,2,2,true,0.0244,TN,false,65,1,27654.11,464.85,0.0379,0.0379,0,0,87.34,377.5,0,27266.57,464.84,464.85,77.31,387.54,0,07-16-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0379,TN,797,65,0.0244,Super-Prime,67,67-72 months
SPONSOR,998989999995693056,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2020,7500,62,06/2025,0.0679,1,1,07/2020,true,2,2,0,HONDA,CIVIC,2,2013,1,8899,98,CREDIT BUREAU,748,2,2,false,0.0488,AL,false,59,1,7500,148.17,0.0679,0.0679,0,0,42.43,105.32,0,7414.44,147.76,148.17,62.61,85.56,0,07-04-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0679,AL,748,2793,0.0488,Super-Prime,62,61-66 months
SPONSOR,998989999996831872,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2014,28777.97,76,12/2020,0.0824,1,1,06/2014,true,1,2,0,TOYOTA,CAMRY,1,2014,1,25847,2,CREDIT BUREAU,584,2,2,false,0.1758,TX,false,5,1,3691.62,492.24,0.0824,0.0824,0,0,6.69,485.54,0,2849.18,492.24,933.57,66.52,842.44,24.61,07-19-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0824,TX,584,71,0.1758,Fair,76,73-78 months
SPONSOR,998989999995892480,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2019,33016.1,76,10/2025,0.1299,1,1,06/2019,true,1,2,0,TOYOTA,CAMRY,1,2019,1,26211,2,CREDIT BUREAU,607,2,2,true,0.1241,NC,false,63,1,30904.22,1290.18,0.1299,0.1299,0,30,314.17,330.9,0,30892.79,645.08,1290.19,1278.76,11.43,0,07-24-2020,17,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1299,NC,607,3571,0.1241,Fair,76,73-78 months
SPONSOR,998989999996549504,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2015,21933.62,74,04/2022,0.069,1,1,01/2016,true,2,2,1,TOYOTA,COROLLA,1,2016,1,18774,2,CREDIT BUREAU,609,2,2,false,0.17,NC,false,21,1,7345.29,339.84,0.069,0.069,0,0,36.56,336.32,0,7345.29,372.89,0,0,0,0,05-29-2020,0,WORLD OMNI FINANCIAL CORP,NA,true,4,1,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.069,NC,609,3571,0.17,Fair,74,73-78 months
SPONSOR,998989999996590720,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2015,15862.51,77,05/2022,0.1246,1,1,10/2015,true,2,2,0,TOYOTA,COROLLA,2,2014,1,15306,98,CREDIT BUREAU,629,2,2,false,0.1616,CO,false,22,1,6587.12,307.06,0.1246,0.1246,0,0,51.83,253.64,0,6363.03,305.47,307.06,82.97,224.09,0,07-09-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1246,CO,629,14,0.1616,Non-Prime,77,73-78 months
SPONSOR,998989999995846784,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,13088.47,67,02/2025,0.0799,1,1,09/2019,true,1,2,0,HONDA,CR-V,2,2013,3,10825,98,CREDIT BUREAU,716,2,2,true,0.0451,NC,false,55,1,11382.57,86.08,0.0799,0.0799,0,0,76.26,169.44,0,11159.59,245.71,300,77.02,222.98,0,07-21-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0799,NC,716,3571,0.0451,Prime,67,67-72 months
SPONSOR,998989999995842816,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,26581.46,76,11/2025,0.0374,1,1,09/2019,true,1,2,0,TOYOTA,RAV4,1,2019,3,29691,2,CREDIT BUREAU,754,2,2,true,0.0541,AL,false,64,1,23390.39,286.1,0.0374,0.0374,0,0,72.88,325.11,0,22976.43,398,500,86.04,413.96,0,07-25-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0374,AL,754,2793,0.0541,Super-Prime,76,73-78 months
SPONSOR,998989999995828096,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2019,24473.19,61,09/2024,0.1024,1,1,10/2019,true,1,2,0,TOYOTA,CAMRY,1,2019,1,33731,2,CREDIT BUREAU,604,2,2,false,0.0839,NC,false,50,1,22023.97,525.09,0.1024,0.1024,0,0,183.87,338.99,0,21340.78,522.87,1050.18,366.99,683.19,0,07-31-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1024,NC,604,3571,0.0839,Fair,61,61-66 months
SPONSOR,998989999995823744,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2019,30521.4,61,09/2024,0.0559,1,1,10/2019,true,1,2,0,TOYOTA,TUNDRA,2,2016,2,31016,98,CREDIT BUREAU,829,2,2,true,0.0825,AL,false,50,1,26507.48,585.62,0.0559,0.0559,0,0,123.29,460.96,0,26100,584.26,585.62,178.14,407.48,0,07-24-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0559,AL,829,2793,0.0825,Super-Prime,61,61-66 months
SPONSOR,998989999995828096,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,26786.77,77,01/2026,0.1114,1,1,10/2019,true,2,2,0,TOYOTA,CAMRY,1,2019,1,27846,2,CREDIT BUREAU,617,2,2,false,0.0867,AL,false,66,1,25122.45,499.36,0.1114,0.1114,0,0,227.1,270.29,0,24844.2,497.39,500,221.75,278.25,0,07-17-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1114,AL,617,2793,0.0867,Fair,77,73-78 months
SPONSOR,998989999995814528,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2019,39896.5,77,01/2026,0.0954,1,1,11/2019,true,2,2,0,TOYOTA,CAMRY,1,2019,1,33711,2,CREDIT BUREAU,626,2,2,true,0.0742,AL,false,66,1,36846.2,711.05,0.0954,0.0954,0,0,291.6,416.65,0,36384.86,708.25,711.05,249.71,461.34,0,07-09-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0954,AL,626,2793,0.0742,Non-Prime,77,73-78 months
SPONSOR,998989999995816704,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2019,13828.17,50,10/2023,0.1114,1,1,11/2019,true,2,2,0,TOYOTA,HIGHLANDER,2,2012,3,12100,98,CREDIT BUREAU,624,2,2,false,0.1641,NC,false,39,1,11966.99,359.98,0.1114,0.1114,0,0,110.72,247.6,0,11727.21,358.33,359.98,120.2,239.78,0,07-08-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1114,NC,624,3571,0.1641,Non-Prime,50,49-54 months
SPONSOR,998989999995805568,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,22440.45,73,12/2025,0.1646,1,1,11/2019,true,1,2,0,TOYOTA,RAV4,2,2015,3,17125,98,CREDIT BUREAU,630,2,2,false,0.1599,AL,false,65,1,21597.88,495.81,0.1646,0.1646,0,0,286.54,205.93,0,21597.88,492.47,495.81,495.81,0,0,07-23-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1646,AL,630,2793,0.1599,Non-Prime,73,73-78 months
SPONSOR,998989999995788032,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,52400.33,77,05/2026,0.1069,1,1,01/2020,true,2,2,0,TOYOTA,TUNDRA 4X2,1,2020,2,47796,2,CREDIT BUREAU,636,2,2,false,0.1379,SC,false,70,1,50602.21,965.14,0.1069,0.1069,0,0,439.79,521.06,0,50602.21,960.86,0,0,0,0,06-30-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1069,SC,636,2196,0.1379,Non-Prime,77,73-78 months
SPONSOR,998989999995794048,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,25184,77,04/2026,0.1336,1,1,12/2019,true,2,2,0,TOYOTA,CAMRY,2,2018,1,21186,98,CREDIT BUREAU,626,2,2,true,0.091,SC,false,69,1,24426.94,499.75,0.1336,0.1336,0,0,262.92,234.1,0,24426.94,497.02,499.75,499.75,0,0,07-15-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1336,SC,626,2196,0.091,Non-Prime,77,73-78 months
SPONSOR,998989999995783424,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,13853.93,62,12/2024,0.1208,1,1,01/2020,true,2,2,0,TOYOTA,CAMRY,2,2013,1,9660,98,CREDIT BUREAU,644,2,2,false,0.1034,AL,false,53,1,12869.77,310.28,0.1208,0.1208,0,0,128.97,179.75,0,12686.92,308.73,310.28,127.43,182.85,0,07-13-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1208,AL,644,2793,0.1034,Non-Prime,62,61-66 months
SPONSOR,998989999995785216,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,37152.22,73,01/2026,0.059,1,1,12/2019,true,1,2,1,TOYOTA,RAV4,1,2019,3,28992,2,CREDIT BUREAU,622,2,2,false,0.1266,AL,false,66,1,35569.28,613.97,0.059,0.059,0,30.69,167.6,446.36,0,34903.25,613.96,1227.94,561.91,666.03,0,07-21-2020,0,WORLD OMNI FINANCIAL CORP,2,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,AL,622,2793,0.1266,Non-Prime,73,73-78 months
SPONSOR,998989999995776256,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,12/2019,16615.06,76,03/2026,0.1014,1,1,01/2020,true,1,2,0,TOYOTA,COROLLA,1,2020,1,21272,2,CREDIT BUREAU,627,2,2,false,0.1744,SC,false,68,1,15632.06,300,0.1014,0.1014,0,0,132.13,167.86,0,15461.99,300,300,129.93,170.07,0,07-01-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1014,SC,627,2196,0.1744,Non-Prime,76,73-78 months
SPONSOR,998989999995780096,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,35248,74,12/2025,0.1023,1,1,01/2020,true,2,2,0,TOYOTA,HIGHLANDER,2,2017,3,30846,98,CREDIT BUREAU,646,2,2,true,0.1251,SC,false,65,1,33099.04,659.89,0.1023,0.1023,0,0,281.85,375.23,0,32725.94,657.09,659.89,286.79,373.1,0,07-03-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1023,SC,646,2196,0.1251,Non-Prime,74,73-78 months
SPONSOR,998989999995754496,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,24857.8,76,04/2026,0.1189,1,1,02/2020,true,1,2,0,TOYOTA,COROLLA,1,2020,1,21420,2,CREDIT BUREAU,611,2,2,false,0.1633,NC,false,69,1,23862.24,946.71,0.1189,0.1189,0,0,234.93,236.33,0,23862.24,471.26,0,0,0,0,06-28-2020,3,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1189,NC,611,3571,0.1633,Fair,76,73-78 months
SPONSOR,998989999995755392,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,26220.15,76,04/2026,0.1179,1,1,02/2020,true,1,2,0,TOYOTA,TACOMA SR,1,2020,2,26976,2,CREDIT BUREAU,612,2,2,false,0.1324,AL,false,69,1,25086.41,498.12,0.1179,0.1179,0,0,245.68,250.04,0,24774.15,495.72,498.12,185.86,312.26,0,07-11-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1179,AL,612,2793,0.1324,Fair,76,73-78 months
SPONSOR,998989999995759232,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,12/2019,18532.5,76,03/2026,0.0525,1,1,01/2020,true,1,2,0,TOYOTA,COROLLA,1,2020,1,22641,2,CREDIT BUREAU,696,2,2,true,0.0253,SC,false,68,1,17120.55,122.28,0.0525,0.0525,0,0,75.52,214.86,0,16874.22,290.38,320,73.67,246.33,0,07-28-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0525,SC,696,2196,0.0253,Prime,76,73-78 months
SPONSOR,998989999995749504,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,43286.52,73,01/2026,0.059,1,1,02/2020,true,1,2,1,TOYOTA,SIENNA 2WD,1,2020,3,32947,2,CREDIT BUREAU,610,2,2,false,0.1147,SC,false,66,1,40783.43,1434.18,0.059,0.059,0,0,200.34,514.99,0,40783.43,715.34,0,0,0,0,06-21-2020,2,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,SC,610,2196,0.1147,Fair,73,73-78 months
SPONSOR,998989999995742336,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,26861.99,73,02/2026,0.059,1,1,03/2020,true,1,2,1,TOYOTA,CAMRY,1,2020,1,26194,2,CREDIT BUREAU,583,2,2,false,0.186,NC,false,67,1,25635.74,890,0.059,0.059,0,15,125.89,318.02,-737.67,25635.74,443.91,890,152.33,737.67,0,06-10-2020,14,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,NC,583,3571,0.186,Fair,73,73-78 months
SPONSOR,998989999995739008,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,40588,76,05/2026,0.1089,1,1,03/2020,true,1,2,0,TOYOTA,HIGHLANDER,1,2019,3,39150,2,CREDIT BUREAU,627,2,2,true,0.082,SC,false,70,1,39219.28,653.64,0.1089,0.1089,0,0,354.34,394.08,0,38731.03,748.43,850,361.75,488.25,0,07-27-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1089,SC,627,2196,0.082,Non-Prime,76,73-78 months
SPONSOR,998989999995740416,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,34486.77,76,05/2026,0.1264,1,1,03/2020,true,1,2,0,TOYOTA,CAMRY,1,2020,1,32652,2,CREDIT BUREAU,630,2,2,false,0.1862,AL,false,70,1,33395.14,670.9,0.1264,0.1264,0,0,350.24,317.17,0,33058.7,667.41,670.9,334.46,336.44,0,07-21-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1264,AL,630,2793,0.1862,Non-Prime,76,73-78 months
SPONSOR,998989999995728896,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2020,20357.13,73,04/2026,0.1474,1,1,05/2020,true,2,2,0,TOYOTA,COROLLA,1,2020,1,22033,2,CREDIT BUREAU,556,2,2,true,0.0802,AL,false,69,1,20324.83,430.17,0.1474,0.1474,0,0,245.66,181.91,0,20197.52,427.58,430.17,302.86,127.31,0,07-18-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1474,AL,556,2793,0.0802,Deep Sub-Prime,73,73-78 months
SPONSOR,998989999995731584,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,24495.29,77,08/2026,0.1189,1,1,04/2020,true,2,2,0,TOYOTA,COROLLA,1,2020,1,21397,2,CREDIT BUREAU,618,2,2,false,0.1353,AL,false,73,1,24362.82,466.69,0.1189,0.1189,0,0,236.05,228.34,0,24362.82,464.39,466.69,466.69,0,0,07-22-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1189,AL,618,2793,0.1353,Fair,77,73-78 months
